City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
298,Abu Dhabi,AE,2021-05-25 00:26:50,24.4667,54.3667,87.82,59,0,1.5
299,Goksun,TR,2021-05-25 00:23:17,38.021,36.4973,52.75,85,1,7.07
300,Vieques,PR,2021-05-25 00:27:25,18.425,-65.8329,82.62,84,40,10.74
301,Nabire,ID,2021-05-25 00:27:26,-3.3667,135.4833,80.89,77,96,2.19
302,Altay,CN,2021-05-25 00:27:26,47.8667,88.1167,62.67,45,23,5.32
303,Dulyapino,RU,2021-05-25 00:27:26,57.2578,40.8147,47.7,87,75,4.83
304,Sarkand,KZ,2021-05-25 00:27:27,45.41,79.9186,63.5,45,0,5.5
305,Dolores Hidalgo,MX,2021-05-25 00:27:27,21.1561,-100.9308,81.05,41,19,19.89
306,Veinticinco De Mayo,AR,2021-05-25 00:27:27,-35.4323,-60.1727,53.06,62,0,4.0
307,Kambove,CD,2021-05-25 00:27:27,-10.8764,26.5969,49.91,87,0,4.54
308,Vanavara,RU,2021-05-25 00:27:28,60.34,102.2797,47.1,91,97,6.11
309,Bagli,IN,2021-05-25 00:27:28,22.65,76.35,77.22,27,93,12.77
310,Hun,LY,2021-05-25 00:23:17,29.1268,15.9477,87.12,10,80,11.79
311,Deputatskiy,RU,2021-05-25 00:27:28,69.3,139.9,43.79,58,28,5.23
312,Finschhafen,PG,2021-05-25 00:27:29,-6.6024,147.8681,82.35,74,100,8.84
313,Sangar,RU,2021-05-25 00:27:29,63.9242,127.4739,48.29,65,100,14.92
314,Priladozhskiy,RU,2021-05-25 00:27:30,59.85,31.4833,48.15,91,42,3.29
315,Chebenki,RU,2021-05-25 00:27:30,51.9337,55.7077,60.55,43,0,7.23
316,Arawa,PG,2021-05-25 00:27:30,-6.2132,155.5367,86.68,68,95,4.74
317,Tanabe,JP,2021-05-25 00:27:31,33.7333,135.3667,69.01,78,40,4.0
318,Birao,CF,2021-05-25 00:27:31,10.2849,22.7882,85.48,34,89,5.14
319,Huarmey,PE,2021-05-25 00:27:31,-10.0681,-78.1522,66.18,87,55,7.78
320,Miri,MY,2021-05-25 00:27:31,4.4148,114.0089,82.54,89,20,5.99
321,Mbandaka,CD,2021-05-25 00:27:32,0.0487,18.2603,71.46,87,32,3.49
322,Ribeira Grande,PT,2021-05-25 00:27:32,38.5167,-28.7,62.8,75,100,19.44
323,Kabelvag,NO,2021-05-25 00:27:32,68.2114,14.4817,43.54,71,24,7.54
324,Honningsvag,NO,2021-05-25 00:27:33,70.9821,25.9704,36.21,64,20,8.21
325,Rocha,UY,2021-05-25 00:22:38,-34.4833,-54.3333,53.94,69,19,14.97
326,Kudahuvadhoo,MV,2021-05-25 00:27:33,2.6708,72.8944,83.53,75,93,20.29
327,Paita,PE,2021-05-25 00:27:33,-5.0892,-81.1144,69.67,84,13,13.56
328,Khartoum,SD,2021-05-25 00:27:34,15.5518,32.5324,84.02,17,1,12.37
329,Kaitangata,NZ,2021-05-25 00:27:34,-46.2817,169.8464,47.93,67,3,4.97
330,Oyama,JP,2021-05-25 00:24:40,36.3,139.8,79.54,47,45,3.06
331,Biltine,TD,2021-05-25 00:27:34,14.5333,20.9167,79.56,7,57,5.79
332,Shu,KZ,2021-05-25 00:27:34,43.5983,73.7614,64.22,70,54,5.46
333,Maniitsoq,GL,2021-05-25 00:27:35,65.4167,-52.9,30.83,92,100,17.96
334,Poli,TZ,2021-05-25 00:27:35,-3.3333,36.8,53.26,90,71,3.42
335,Makinsk,KZ,2021-05-25 00:25:10,52.6292,70.4169,65.01,39,25,5.88
336,Souillac,MU,2021-05-25 00:27:36,-20.5167,57.5167,71.98,81,40,11.01
337,Plettenberg Bay,ZA,2021-05-25 00:27:36,-34.0527,23.3716,61.03,69,100,3.6
338,Odesskoye,RU,2021-05-25 00:27:36,54.2111,72.9651,71.01,50,18,8.5
339,Aksarayskiy,RU,2021-05-25 00:27:37,46.7924,48.0119,67.95,80,60,10.4
340,Kavaratti,IN,2021-05-25 00:27:37,10.5669,72.642,82.85,78,98,12.28
341,Touros,BR,2021-05-25 00:27:37,-5.1989,-35.4608,77.9,79,90,13.11
342,Atar,MR,2021-05-25 00:27:38,20.5169,-13.0499,87.94,19,5,11.21
343,Avera,US,2021-05-25 00:27:38,33.194,-82.5271,89.47,43,45,7.58
344,Okrika,NG,2021-05-25 00:27:38,4.7416,7.0849,78.91,87,81,5.35
345,Ambanja,MG,2021-05-25 00:27:38,-13.6833,48.45,70.23,89,69,3.11
346,Maiduguri,NG,2021-05-25 00:27:39,11.8464,13.1603,87.12,10,32,7.49
347,Talnakh,RU,2021-05-25 00:27:39,69.4865,88.3972,27.14,92,100,20.51
348,Burns Lake,CA,2021-05-25 00:27:39,54.2331,-125.7533,63.82,32,100,5.75
349,Surt,LY,2021-05-25 00:27:40,31.2089,16.5887,80.46,30,85,13.67
350,Christchurch,NZ,2021-05-25 00:26:36,-43.5333,172.6333,51.01,80,32,1.99
351,Sivaki,RU,2021-05-25 00:27:40,52.6333,126.75,49.82,61,83,9.75
352,Gat,IL,2021-05-25 00:27:40,31.61,34.7642,69.4,72,0,1.03
353,Suraabad,AZ,2021-05-25 00:27:41,40.8192,49.4687,62.78,73,48,8.81
354,Shar,KZ,2021-05-25 00:27:41,49.5886,81.0453,62.73,83,68,5.77
355,Coahuayana,MX,2021-05-25 00:27:41,18.7333,-103.6833,90.88,49,0,6.08
356,Batemans Bay,AU,2021-05-25 00:27:42,-35.7167,150.1833,64.2,68,100,5.73
357,Wilmington Island,US,2021-05-25 00:27:42,32.0036,-80.9737,84.29,55,1,3.0
358,Ust-Ilimsk,RU,2021-05-25 00:27:42,58.0006,102.6619,44.31,96,100,5.75
359,Camacupa,AO,2021-05-25 00:27:43,-12.0167,17.4833,52.5,59,8,3.22
360,Aguimes,ES,2021-05-25 00:27:43,27.9054,-15.4461,63.66,70,20,24.16
361,Charleston,US,2021-05-25 00:27:43,32.7766,-79.9309,84.33,71,1,1.01
362,Gizo,SB,2021-05-25 00:27:43,-8.103,156.8419,82.74,78,92,18.3
363,Okhotsk,RU,2021-05-25 00:27:44,59.3833,143.3,43.45,63,89,4.03
364,Fort Nelson,CA,2021-05-25 00:27:44,58.8053,-122.7002,54.99,38,75,14.97
365,Sabha,LY,2021-05-25 00:27:44,27.0377,14.4283,88.32,10,12,16.8
366,Erenhot,CN,2021-05-25 00:27:45,43.6475,111.9767,45.36,66,100,11.43
367,Mutoko,ZW,2021-05-25 00:27:45,-17.397,32.2268,46.22,80,7,3.31
368,Havre-Saint-Pierre,CA,2021-05-25 00:27:45,50.2334,-63.5986,45.19,70,90,11.5
369,Petropavlovsk-Kamchatskiy,RU,2021-05-25 00:27:46,53.0452,158.6483,52.39,66,14,7.87
370,Norrtalje,SE,2021-05-25 00:27:46,59.758,18.705,49.84,92,86,3.4
371,Gweru,ZW,2021-05-25 00:27:46,-19.45,29.8167,45.16,86,0,6.51
372,Paracuru,BR,2021-05-25 00:27:46,-3.41,-39.0306,82.42,81,98,11.34
373,Sorland,NO,2021-05-25 00:27:47,67.667,12.6934,42.96,75,26,15.95
374,North Bend,US,2021-05-25 00:27:47,43.4065,-124.2243,59.07,90,90,6.91
375,Mahdalynivka,UA,2021-05-25 00:27:47,48.921,34.9156,55.96,96,34,10.0
376,Toora-Khem,RU,2021-05-25 00:27:48,52.4675,96.11,46.02,86,86,9.86
377,Kismayo,SO,2021-05-25 00:27:48,-0.3582,42.5454,77.95,77,8,15.97
378,Zhezkazgan,KZ,2021-05-25 00:27:48,47.8043,67.7144,69.06,38,0,13.47
379,Kundiawa,PG,2021-05-25 00:27:49,-6.0167,144.9667,69.26,85,98,2.86
380,Kozhva,RU,2021-05-25 00:27:49,65.1073,57.0459,42.1,73,100,6.6
381,Caravelas,BR,2021-05-25 00:27:49,-17.7125,-39.2481,77.27,80,87,10.22
382,Hervey Bay,AU,2021-05-25 00:24:22,-25.2986,152.8535,75.04,82,58,4.0
383,Virginia Beach,US,2021-05-25 00:23:33,36.8529,-75.978,66.02,72,90,11.5
384,San Luis,AR,2021-05-25 00:27:50,-33.295,-66.3356,50.04,45,0,5.08
385,Rovenki,UA,2021-05-25 00:27:50,48.0833,39.3776,54.54,94,38,3.38
386,Pisco,PE,2021-05-25 00:27:50,-13.7,-76.2167,65.01,82,75,12.66
387,Flin Flon,CA,2021-05-25 00:27:50,54.7682,-101.865,55.24,92,99,8.16
388,Manokwari,ID,2021-05-25 00:27:51,-0.8667,134.0833,81.5,80,90,2.53
389,Trairi,BR,2021-05-25 00:22:52,-3.2778,-39.2689,79.2,82,99,9.71
390,Mugur-Aksy,RU,2021-05-25 00:27:51,50.35,90.5,44.6,70,1,7.54
391,Iranshahr,IR,2021-05-25 00:27:51,27.2025,60.6848,86.34,28,0,0.0
392,Noshiro,JP,2021-05-25 00:27:05,40.2039,140.0242,63.43,91,94,7.67
393,Puerto Madero,MX,2021-05-25 00:27:52,14.7208,-92.4215,88.0,74,20,0.0
394,Cockburn Town,TC,2021-05-25 00:27:52,21.4612,-71.1419,79.18,77,13,18.97
395,Trujillo,PE,2021-05-25 00:25:07,-8.116,-79.03,66.16,88,40,6.91
396,Sitka,US,2021-05-25 00:27:52,57.0531,-135.33,48.09,71,90,0.0
397,Henties Bay,NA,2021-05-25 00:27:53,-22.116,14.2845,71.85,62,25,2.37
398,Mizdah,LY,2021-05-25 00:27:53,31.4451,12.9801,81.45,23,66,6.85
399,Constitucion,CL,2021-05-25 00:27:53,-35.3333,-72.4167,55.06,85,10,9.75
400,San Angelo,US,2021-05-25 00:25:39,31.4638,-100.437,86.22,54,1,13.0
401,Solnechnyy,RU,2021-05-25 00:27:55,50.7214,136.6319,39.56,97,100,4.9
402,Georgiyevskoye,RU,2021-05-25 00:27:55,58.731,45.024,45.97,93,30,4.76
403,Verkhnevilyuysk,RU,2021-05-25 00:27:56,63.4453,120.3167,42.87,90,100,7.78
404,Los Llanos De Aridane,ES,2021-05-25 00:26:52,28.6585,-17.9182,64.15,77,90,18.21
405,Kichera,RU,2021-05-25 00:27:56,55.9375,110.0997,44.28,45,86,1.39
406,Gravelbourg,CA,2021-05-25 00:27:56,49.8834,-106.5512,55.67,76,100,25.68
407,Waterford,US,2021-05-25 00:24:39,42.7023,-83.4027,76.55,83,90,3.44
408,Cervo,ES,2021-05-25 00:27:57,43.6702,-7.4101,52.97,75,57,7.81
409,Waingapu,ID,2021-05-25 00:27:57,-9.6567,120.2641,78.91,76,33,6.64
410,Nyurba,RU,2021-05-25 00:27:57,63.2842,118.3319,44.89,84,100,7.25
411,Basco,PH,2021-05-25 00:27:58,20.4487,121.9702,84.25,74,15,10.22
412,Lincoln,US,2021-05-25 00:27:07,40.8,-96.667,78.87,67,90,5.99
413,Hualmay,PE,2021-05-25 00:27:58,-11.0964,-77.6139,65.07,85,46,6.51
414,Hailin,CN,2021-05-25 00:27:58,44.5833,129.4167,55.4,42,42,6.91
415,Cayenne,GF,2021-05-25 00:27:59,4.9333,-52.3333,77.09,91,40,11.01
416,Homer,US,2021-05-25 00:26:04,59.6425,-151.5483,69.08,46,1,10.36
417,Leningradskiy,RU,2021-05-25 00:27:59,69.3833,178.4167,34.48,92,100,10.04
418,Ilesha,NG,2021-05-25 00:28:00,7.1371,5.2583,73.53,98,82,2.91
419,Bathsheba,BB,2021-05-25 00:28:00,13.2167,-59.5167,81.21,75,40,16.69
420,Kokopo,PG,2021-05-25 00:28:00,-4.352,152.2633,80.56,84,100,11.01
421,Baton Rouge,US,2021-05-25 00:25:32,30.4508,-91.1545,80.67,50,1,8.05
422,Port Augusta,AU,2021-05-25 00:28:01,-32.5,137.7667,60.94,64,100,16.24
423,Sakakah,SA,2021-05-25 00:28:01,29.9697,40.2064,74.77,30,0,8.5
424,Hamilton,US,2021-05-25 00:24:03,39.1834,-84.5333,83.03,61,1,4.07
425,Berlevag,NO,2021-05-25 00:28:01,70.8578,29.0864,36.81,66,78,3.49
426,Boshnyakovo,RU,2021-05-25 00:28:02,49.6333,142.1667,45.28,63,100,8.12
427,Port-Cartier,CA,2021-05-25 00:28:02,50.0334,-66.8654,50.94,47,30,15.08
428,Mogadishu,SO,2021-05-25 00:28:02,2.0371,45.3438,78.76,81,23,18.07
429,Belyy Yar,RU,2021-05-25 00:28:03,53.6039,91.3903,55.29,85,0,5.93
430,Rio Grande,BR,2021-05-25 00:28:03,-32.035,-52.0986,54.0,77,5,11.81
431,Muskegon,US,2021-05-25 00:25:25,43.3,-86.1334,81.25,76,75,5.32
432,Batie,BF,2021-05-25 00:28:03,9.8833,-2.9167,79.99,67,60,5.41
433,Karachi,PK,2021-05-25 00:27:42,24.9056,67.0822,85.82,66,75,14.97
434,Kajaani,FI,2021-05-25 00:28:04,64.2273,27.7285,37.45,100,90,1.14
435,Bujumbura,BI,2021-05-25 00:28:04,-3.3822,29.3644,69.78,81,64,0.94
436,Ucluelet,CA,2021-05-25 00:25:42,48.9329,-125.5528,59.04,90,100,6.4
437,Hay River,CA,2021-05-25 00:28:05,60.8156,-115.7999,40.98,48,20,12.66
438,Pangai,TO,2021-05-25 00:28:05,-19.8,-174.35,77.11,83,75,2.3
439,Zhoucheng,CN,2021-05-25 00:28:05,35.9122,116.3117,73.08,14,38,3.11
440,Zhuanghe,CN,2021-05-25 00:28:06,39.7008,122.9911,60.46,56,57,10.67
441,Dangriga,BZ,2021-05-25 00:28:06,16.9692,-88.2321,84.16,83,95,14.27
442,Tazmalt,DZ,2021-05-25 00:28:06,36.3868,4.3989,58.14,84,0,1.12
443,Grand-Santi,GF,2021-05-25 00:28:07,4.25,-54.3833,73.51,100,100,2.51
444,Lasa,IT,2021-05-25 00:28:07,46.6166,10.7002,50.88,100,100,1.21
445,Luganville,VU,2021-05-25 00:28:07,-15.5333,167.1667,77.72,71,97,11.21
446,Churapcha,RU,2021-05-25 00:28:07,62.0025,132.4325,51.06,57,89,13.98
447,Moose Factory,CA,2021-05-25 00:28:08,51.2585,-80.6094,68.0,45,90,11.5
448,Laguna,US,2021-05-25 00:28:08,38.421,-121.4238,92.1,28,1,5.99
449,Asau,RO,2021-05-25 00:28:09,46.4333,26.4,51.4,97,91,1.97
450,Nardaran,AZ,2021-05-25 00:28:09,40.5561,50.0056,62.24,87,0,11.45
451,Gorontalo,ID,2021-05-25 00:28:09,0.5412,123.0595,82.51,76,85,0.85
452,Chaman,PK,2021-05-25 00:28:09,30.9236,66.4512,73.92,15,12,3.11
453,Nong Han,TH,2021-05-25 00:28:10,17.3608,103.1053,77.99,88,100,3.58
454,Chern,RU,2021-05-25 00:28:10,53.4523,36.9145,47.68,88,53,5.99
455,Hobyo,SO,2021-05-25 00:28:10,5.3505,48.5268,79.54,72,64,20.02
456,Samus,RU,2021-05-25 00:28:11,56.7475,84.6992,55.0,65,99,1.57
457,Bakchar,RU,2021-05-25 00:28:11,57.0186,82.0711,55.98,67,100,4.5
458,Port Hedland,AU,2021-05-25 00:28:11,-20.3167,118.5667,75.25,31,90,16.11
459,Saldanha,ZA,2021-05-25 00:28:12,-33.0117,17.9442,57.25,91,100,4.97
460,Montrose,US,2021-05-25 00:23:30,38.4166,-108.2673,57.52,18,0,10.29
461,Mount Gambier,AU,2021-05-25 00:28:12,-37.8333,140.7667,55.31,94,75,17.27
462,Svetlyy,RU,2021-05-25 00:28:12,54.675,20.1347,51.85,79,100,10.8
463,Guaymas,MX,2021-05-25 00:28:13,27.9333,-110.9,93.88,19,1,17.27
464,Tawang,IN,2021-05-25 00:28:13,27.5833,91.8667,54.27,82,88,3.42
465,Opuwo,NA,2021-05-25 00:28:13,-18.0607,13.84,61.72,41,0,7.56
466,Dutlwe,BW,2021-05-25 00:28:14,-23.9833,23.9,52.21,55,4,7.96
467,Sistranda,NO,2021-05-25 00:28:14,63.7256,8.834,53.56,82,100,11.92
468,Mau,IN,2021-05-25 00:28:14,25.95,83.55,84.54,32,99,6.58
469,Laredo,US,2021-05-25 00:28:15,27.5064,-99.5075,93.45,50,20,21.85
470,Sokoni,TZ,2021-05-25 00:28:15,-6.4333,39.55,77.45,75,27,18.37
471,Beira,MZ,2021-05-25 00:28:15,-19.8436,34.8389,67.57,72,0,7.07
472,Shenjiamen,CN,2021-05-25 00:28:15,29.9576,122.298,67.48,80,100,10.22
473,Lakselv,NO,2021-05-25 00:28:16,70.0513,24.9718,35.42,80,90,8.05
474,Kamenka,RU,2021-05-25 00:28:16,51.3223,42.7678,55.33,86,100,6.82
475,Ixtapa,MX,2021-05-25 00:28:16,20.7,-105.2,81.63,74,1,11.5
476,Maracacume,BR,2021-05-25 00:28:17,-2.0428,-45.9592,74.61,89,74,3.87
477,Irving,US,2021-05-25 00:25:43,32.814,-96.9489,73.29,93,90,10.85
478,Yelizovo,RU,2021-05-25 00:28:17,53.1873,158.3805,53.74,43,20,8.95
479,Cavalcante,BR,2021-05-25 00:28:17,-13.7975,-47.4583,73.36,53,90,2.08
480,Redmond,US,2021-05-25 00:25:31,47.674,-122.1215,61.95,91,100,1.01
481,Beringovskiy,RU,2021-05-25 00:28:18,63.05,179.3167,33.49,92,100,12.19
482,Cabo San Lucas,MX,2021-05-25 00:27:15,22.8909,-109.9124,90.81,69,1,6.91
483,San Cristobal,VE,2021-05-25 00:28:18,7.7669,-72.225,73.58,98,100,2.84
484,Samarai,PG,2021-05-25 00:28:18,-10.6167,150.6667,80.15,74,68,19.3
485,Awjilah,LY,2021-05-25 00:28:19,29.1081,21.2869,78.44,13,0,5.59
486,Jingdezhen,CN,2021-05-25 00:28:19,29.2947,117.2079,70.75,90,100,1.14
487,Maracas,BR,2021-05-25 00:27:13,-13.4411,-40.4308,64.33,63,86,4.81
488,Adamovka,RU,2021-05-25 00:28:19,51.5223,59.9396,69.84,38,12,7.54
489,Trogir,HR,2021-05-25 00:23:35,43.5125,16.2517,69.85,52,0,9.22
490,Hojai,IN,2021-05-25 00:28:20,26.0,92.8667,77.92,90,100,2.46
491,Atherton,GB,2021-05-25 00:28:20,53.5237,-2.4935,50.22,79,83,3.0
492,Payson,US,2021-05-25 00:28:21,40.0444,-111.7321,68.79,30,40,1.01
493,Mazamari,PE,2021-05-25 00:28:21,-11.3258,-74.5308,68.99,97,72,0.67
494,Shiraz,IR,2021-05-25 00:26:41,29.6036,52.5388,63.84,36,20,0.0
495,Bara,NG,2021-05-25 00:28:21,10.3744,10.7288,83.53,54,31,3.49
496,Iroquois Falls,CA,2021-05-25 00:28:22,48.7669,-80.6831,68.14,54,87,6.85
497,Tautira,PF,2021-05-25 00:28:22,-17.7333,-149.15,84.22,77,70,7.25
498,Zhangjiakou,CN,2021-05-25 00:26:57,40.81,114.8794,53.67,31,88,2.44
499,Jumla,NP,2021-05-25 00:28:22,29.2747,82.1838,52.75,81,6,4.14
500,Hatta,IN,2021-05-25 00:28:23,24.1167,79.6,83.75,24,90,5.79
501,Sao Joao Da Ponte,BR,2021-05-25 00:28:23,-15.9292,-44.0078,75.72,53,100,5.91
502,Saint-Joseph,RE,2021-05-25 00:28:23,-21.3667,55.6167,70.18,77,46,10.92
503,Anloga,GH,2021-05-25 00:28:24,5.7947,0.8973,82.62,83,60,8.7
504,Matara,LK,2021-05-25 00:28:24,5.9485,80.5353,79.25,88,100,14.88
505,Agropoli,IT,2021-05-25 00:28:24,40.3469,14.9966,71.51,95,14,5.06
506,Uribia,CO,2021-05-25 00:28:25,11.7139,-72.266,82.69,68,76,20.67
507,Milkovo,RU,2021-05-25 00:28:25,54.7167,158.6167,51.82,42,6,3.83
508,Buraydah,SA,2021-05-25 00:28:25,26.326,43.975,84.65,19,1,6.58
509,Sechura,PE,2021-05-25 00:28:26,-5.5569,-80.8222,72.72,73,21,15.9
510,Le Port,RE,2021-05-25 00:28:26,-20.9373,55.2919,71.6,81,39,3.15
511,Valparaiso,CL,2021-05-25 00:26:26,-33.0393,-71.6273,62.24,74,0,14.27
512,Tshela,CD,2021-05-25 00:28:26,-4.9833,12.9333,72.37,99,34,0.98
513,Richards Bay,ZA,2021-05-25 00:26:59,-28.783,32.0377,63.9,77,0,12.55
514,Reichenau,PL,2021-05-25 00:28:27,50.9075,14.9563,55.56,82,100,4.0
515,Kirakira,SB,2021-05-25 00:28:27,-10.4544,161.9205,81.72,80,100,10.04
516,Sioux Lookout,CA,2021-05-25 00:28:27,50.1001,-91.917,73.78,60,40,6.91
517,Bella Vista,US,2021-05-25 00:28:28,36.4295,-94.2316,76.1,73,90,3.44
518,Ramshir,IR,2021-05-25 00:28:28,30.8946,49.4092,92.95,16,93,9.13
519,Vallenar,CL,2021-05-25 00:28:28,-28.5708,-70.7581,62.19,41,36,1.9
520,Aurdal,NO,2021-05-25 00:28:28,60.9242,9.4159,42.12,99,100,2.37
521,Nuh,IN,2021-05-25 00:28:29,28.1167,77.0167,86.67,30,0,9.26
522,Roma,US,2021-05-25 00:28:29,43.2128,-75.4557,71.46,56,1,3.44
523,Mujiayingzi,CN,2021-05-25 00:28:30,42.1167,118.7833,54.36,20,8,10.56
524,Aykhal,RU,2021-05-25 00:28:30,66.0,111.5,47.64,38,51,6.64
525,Qazanbulaq,AZ,2021-05-25 00:28:30,40.6192,46.6519,68.9,50,41,4.92
526,Dunedin,NZ,2021-05-25 00:28:31,-45.8742,170.5036,50.81,60,3,8.01
527,Genhe,CN,2021-05-25 00:28:31,50.7833,121.5167,40.78,76,96,1.72
528,Necochea,AR,2021-05-25 00:28:31,-38.5473,-58.7368,56.03,59,4,16.73
529,Namatanai,PG,2021-05-25 00:28:32,-3.6667,152.4333,82.83,79,100,7.94
530,Mopipi,BW,2021-05-25 00:28:32,-21.1833,24.8833,53.67,61,0,8.28
531,Muisne,EC,2021-05-25 00:28:32,0.6,-80.0333,76.6,85,66,8.61
532,Stonewall,CA,2021-05-25 00:28:33,50.1344,-97.3268,78.67,40,10,10.78
533,La Paz,BO,2021-05-25 00:28:33,-16.5,-68.15,46.38,75,75,8.05
534,Kawalu,ID,2021-05-25 00:28:33,-7.3817,108.2082,72.59,96,98,1.72
535,Hinton,CA,2021-05-25 00:28:34,53.4001,-117.5857,50.11,96,100,0.36
536,Santa Isabel Do Rio Negro,BR,2021-05-25 00:28:34,-0.4139,-65.0192,76.48,88,85,3.62
537,Rauma,FI,2021-05-25 00:28:34,61.1272,21.5113,37.44,81,8,5.28
538,Kitgum,UG,2021-05-25 00:28:34,3.2783,32.8867,64.67,98,69,3.36
539,Lerik,AZ,2021-05-25 00:28:35,38.7726,48.4128,59.27,40,52,3.83
540,Smithers,CA,2021-05-25 00:24:14,54.7804,-127.1743,64.72,29,20,12.66
541,Porto Novo,BJ,2021-05-25 00:28:35,6.4965,2.6036,84.02,84,45,7.38
542,Nyimba,ZM,2021-05-25 00:28:35,-14.5566,30.8149,56.77,77,0,4.12
543,Cam Ranh,VN,2021-05-25 00:28:36,11.9214,109.1591,78.76,82,75,2.08
544,Vangaindrano,MG,2021-05-25 00:28:36,-23.35,47.6,63.7,90,14,2.93
545,Alofi,NU,2021-05-25 00:28:36,-19.0595,-169.9187,84.09,79,75,9.22
546,Ayan,RU,2021-05-25 00:28:37,56.45,138.1667,34.11,91,100,23.73
547,Flinders,AU,2021-05-25 00:28:37,-34.5833,150.8552,68.38,74,91,5.01
548,Chik,RU,2021-05-25 00:28:37,54.9928,82.4311,58.75,64,0,3.53
549,Watertown,US,2021-05-25 00:24:57,42.3709,-71.1828,63.72,54,1,8.99
550,Ivanivka,UA,2021-05-25 00:28:38,46.7208,34.553,56.55,93,54,8.46
551,Karratha,AU,2021-05-25 00:28:38,-20.7377,116.8463,69.03,39,84,18.63
552,Khorinsk,RU,2021-05-25 00:28:38,52.1657,109.7726,43.75,53,100,4.12
553,Kasama,ZM,2021-05-25 00:28:38,-10.2129,31.1808,52.11,90,67,3.49
554,Ambon,ID,2021-05-25 00:28:39,-3.6954,128.1814,82.54,80,40,9.73
555,Winona,US,2021-05-25 00:27:40,43.9666,-91.7668,80.15,86,1,11.48
556,Ust-Nera,RU,2021-05-25 00:28:39,64.5667,143.2,47.75,60,100,3.31
557,Progreso,MX,2021-05-25 00:24:55,21.2833,-89.6667,87.91,80,29,19.22
558,Asansol,IN,2021-05-25 00:28:39,23.6833,86.9833,79.7,80,100,8.34
559,Cookeville,US,2021-05-25 00:28:02,36.1628,-85.5016,81.41,73,1,4.03
560,Methoni,GR,2021-05-25 00:28:40,36.8197,21.7049,75.22,49,0,6.24
561,Mayor Pablo Lagerenza,PY,2021-05-25 00:28:40,-19.9309,-60.7718,61.32,40,99,2.64
562,Kimbe,PG,2021-05-25 00:28:41,-5.5502,150.1429,80.35,83,100,6.15
563,Victor Harbor,AU,2021-05-25 00:28:41,-35.5667,138.6167,60.89,83,99,5.01
564,Tezu,IN,2021-05-25 00:28:41,27.9167,96.1667,76.37,92,92,3.22
565,Boli,CN,2021-05-25 00:28:41,45.7667,130.5167,58.62,35,92,4.88
566,Eureka,US,2021-05-25 00:28:42,40.8021,-124.1637,72.68,71,78,1.99
567,Ongandjera,NA,2021-05-25 00:28:42,-17.8833,15.0667,62.49,41,0,7.99
568,Quebo,GW,2021-05-25 00:28:42,11.3333,-14.9333,79.03,67,82,6.08
569,Gayeri,BF,2021-05-25 00:28:43,12.6497,0.4931,91.44,37,78,7.58
570,Privolzhskiy,RU,2021-05-25 00:28:43,51.4,46.0333,62.31,89,100,9.33
571,Filadelfia,US,2021-05-25 00:26:19,39.9523,-75.1638,63.7,50,90,1.99
572,Youhao,CN,2021-05-25 00:28:43,47.8667,128.8333,55.89,38,59,7.29
573,Tazovskiy,RU,2021-05-25 00:28:44,67.4667,78.7,27.39,82,9,11.52
574,Novaya Ladoga,RU,2021-05-25 00:28:44,60.1025,32.3019,43.0,90,81,7.23
575,San Jeronimo,PE,2021-05-25 00:28:44,-11.9472,-75.2829,49.06,79,73,3.53
576,Iquique,CL,2021-05-25 00:28:45,-20.2208,-70.1431,60.84,74,80,2.8
577,Pangnirtung,CA,2021-05-25 00:28:45,66.1451,-65.7125,21.87,91,98,4.99
578,Antonina,BR,2021-05-25 00:28:45,-25.4286,-48.7119,61.21,72,47,2.68
579,Moron,AR,2021-05-25 00:28:45,-34.6534,-58.6198,59.02,71,0,5.01
580,Rockland,US,2021-05-25 00:28:46,41.1668,-74.0496,60.98,55,62,10.11
581,Casablanca,MA,2021-05-25 00:28:46,33.5928,-7.6192,64.33,72,89,8.99
582,Katastarion,GR,2021-05-25 00:28:46,37.8333,20.7667,60.69,65,2,6.78
